,HC05,HC10,HC_start1,SA01,SA025,SA05,SA10,SA25,SA40,SA100,SA_exp,SA_lin,SA_init10,SA_init01
16,1.5814889217895598,1.532603314746221,1.4339747282136637,2.038328093297521,1.8603637983942103,2.1089990988134595,1.9548711207887177,1.8737011934745669,1.7625250461289492,1.9289139313766812,1.8735106864968634,1.8514764358561937,1.7948619230367162,1.4931303412930481
17,1.5814889217895598,1.4968986859789277,1.4289065520659687,2.038328093297521,1.8603637983942103,2.1089990988134595,1.9548711207887177,1.8737011934745669,1.7625250461289492,1.9289139313766812,1.8735106864968634,1.8514764358561937,1.7948619230367162,1.4931303412930481
18,1.5299374131089585,1.4968986859789277,1.41722566838645,2.038328093297521,1.8603637983942103,2.1089990988134595,1.9548711207887177,1.8737011934745669,1.7625250461289492,1.9289139313766812,1.8735106864968634,1.8514764358561937,1.7948619230367162,1.4931303412930481
19,1.5299374131089585,1.4968986859789277,1.410388834031326,2.038328093297521,1.8603637983942103,2.1089990988134595,1.9548711207887177,1.8737011934745669,1.7625250461289492,1.9289139313766812,1.8735106864968634,1.8514764358561937,1.7948619230367162,1.4931303412930481
20,1.5299374131089585,1.489695796601092,1.410388834031326,2.038328093297521,1.8603637983942103,2.1089990988134595,1.9548711207887177,1.7714826836346342,1.7625250461289492,1.9289139313766812,1.8735106864968634,1.8514764358561937,1.7948619230367162,1.4931303412930481
21,1.5299374131089585,1.4859675864599948,1.3925847476326492,2.038328093297521,1.8603637983942103,2.1089990988134595,1.9548711207887177,1.7714826836346342,1.7625250461289492,1.9289139313766812,1.8735106864968634,1.8514764358561937,1.7948619230367162,1.4931303412930481
22,1.5299374131089585,1.421321196957684,1.3753971296289436,2.038328093297521,1.8603637983942103,2.1089990988134595,1.9548711207887177,1.7714826836346342,1.7625250461289492,1.9289139313766812,1.8735106864968634,1.8514764358561937,1.7948619230367162,1.4931303412930481
23,1.4480088588579143,1.3852064094555792,1.3753971296289436,2.038328093297521,1.8603637983942103,2.1089990988134595,1.9548711207887177,1.7714826836346342,1.7625250461289492,1.9289139313766812,1.8735106864968634,1.8514764358561937,1.7948619230367162,1.4931303412930481
24,1.4480088588579143,1.3696307685934475,1.3632719711843615,2.038328093297521,1.8603637983942103,2.1089990988134595,1.9548711207887177,1.7714826836346342,1.7625250461289492,1.9289139313766812,1.8735106864968634,1.8514764358561937,1.7948619230367162,1.4931303412930481
25,1.4480088588579143,1.3058293526643265,1.3266508627649187,2.038328093297521,1.8603637983942103,2.1089990988134595,1.9548711207887177,1.7714826836346342,1.7625250461289492,1.9289139313766812,1.8735106864968634,1.8514764358561937,1.7948619230367162,1.4931303412930481
26,1.342308192684654,1.3058293526643265,1.3226154076398806,2.038328093297521,1.8603637983942103,2.1089990988134595,1.9548711207887177,1.7714826836346342,1.7625250461289492,1.9289139313766812,1.8735106864968634,1.8514764358561937,1.7948619230367162,1.4931303412930481
27,1.3091183933358082,1.256030729222831,1.3173788459085853,2.038328093297521,1.8603637983942103,2.1089990988134595,1.9548711207887177,1.7714826836346342,1.7625250461289492,1.9289139313766812,1.8735106864968634,1.8514764358561937,1.7948619230367162,1.4931303412930481
28,1.3007920881464354,1.1776790407909925,1.3041228430365226,2.038328093297521,1.8603637983942103,2.1089990988134595,1.9548711207887177,1.7714826836346342,1.7625250461289492,1.9289139313766812,1.8735106864968634,1.8514764358561937,1.7948619230367162,1.4931303412930481
29,1.3007920881464354,1.1726781481567496,1.3041228430365226,2.038328093297521,1.8603637983942103,2.1089990988134595,1.9548711207887177,1.7714826836346342,1.7625250461289492,1.9289139313766812,1.8735106864968634,1.8514764358561937,1.7948619230367162,1.4931303412930481
30,1.2967622967370205,1.1726781481567496,1.2473206035501054,2.038328093297521,1.8603637983942103,2.1089990988134595,1.9548711207887177,1.7714826836346342,1.7625250461289492,1.9289139313766812,1.8735106864968634,1.8514764358561937,1.7948619230367162,1.4931303412930481
31,1.2967622967370205,1.1424687259186401,1.2473206035501054,2.038328093297521,1.8603637983942103,2.1089990988134595,1.9548711207887177,1.7714826836346342,1.7625250461289492,1.9289139313766812,1.8735106864968634,1.8514764358561937,1.7948619230367162,1.4931303412930481
32,1.2746031410170264,1.1424687259186401,1.2473206035501054,2.038328093297521,1.8603637983942103,2.1089990988134595,1.9548711207887177,1.7714826836346342,1.7625250461289492,1.9289139313766812,1.8735106864968634,1.8514764358561937,1.7948619230367162,1.4931303412930481
33,1.2732943294503243,1.1424687259186401,1.2473206035501054,2.038328093297521,1.8603637983942103,2.1089990988134595,1.9548711207887177,1.7714826836346342,1.7625250461289492,1.9289139313766812,1.8735106864968634,1.8514764358561937,1.7948619230367162,1.4931303412930481
34,1.2732943294503243,1.1424687259186401,1.2473206035501054,2.038328093297521,1.8603637983942103,2.1089990988134595,1.9548711207887177,1.7714826836346342,1.7625250461289492,1.9289139313766812,1.8735106864968634,1.8514764358561937,1.7948619230367162,1.4931303412930481
35,1.2732943294503243,1.1366612047759752,1.2473206035501054,2.038328093297521,1.8603637983942103,2.1089990988134595,1.9548711207887177,1.7714826836346342,1.7625250461289492,1.9289139313766812,1.8735106864968634,1.8514764358561937,1.7948619230367162,1.4931303412930481
36,1.2732943294503243,1.1366612047759752,1.2473206035501054,2.038328093297521,1.8603637983942103,2.1089990988134595,1.9548711207887177,1.7714826836346342,1.7625250461289492,1.9289139313766812,1.8735106864968634,1.8514764358561937,1.7948619230367162,1.4931303412930481
37,1.2732943294503243,1.075367295954464,1.2299788010690034,2.038328093297521,1.8603637983942103,2.1089990988134595,1.9548711207887177,1.7714826836346342,1.7625250461289492,1.9289139313766812,1.8735106864968634,1.8514764358561937,1.7948619230367162,1.4931303412930481
38,1.2732943294503243,1.075367295954464,1.2299788010690034,2.038328093297521,1.8603637983942103,2.1089990988134595,1.9548711207887177,1.7714826836346342,1.7625250461289492,1.9289139313766812,1.8735106864968634,1.8514764358561937,1.7948619230367162,1.4931303412930481
39,1.243964362038639,1.075367295954464,1.2299788010690034,2.038328093297521,1.8603637983942103,2.1089990988134595,1.9548711207887177,1.7714826836346342,1.7625250461289492,1.9289139313766812,1.8735106864968634,1.8514764358561937,1.7948619230367162,1.4931303412930481
40,1.243964362038639,1.075367295954464,1.2299788010690034,2.038328093297521,1.8603637983942103,2.1089990988134595,1.9548711207887177,2.1091714918718956,1.7625250461289492,1.9289139313766812,1.8735106864968634,1.8514764358561937,1.7948619230367162,1.4931303412930481
41,1.2051613369141163,1.075367295954464,1.2299788010690034,2.038328093297521,1.8603637983942103,2.1089990988134595,1.9548711207887177,2.1091714918718956,1.7625250461289492,1.9289139313766812,1.8735106864968634,1.8514764358561937,1.7948619230367162,1.4931303412930481
42,1.1847912633385618,1.0587813422348624,1.2112154401082893,2.038328093297521,1.8603637983942103,2.1089990988134595,1.9548711207887177,2.1091714918718956,1.7625250461289492,1.9289139313766812,1.8735106864968634,1.8514764358561937,1.7948619230367162,1.4931303412930481
43,1.1847912633385618,1.0587813422348624,1.2112154401082893,2.038328093297521,1.8603637983942103,2.1089990988134595,1.9548711207887177,2.1091714918718956,1.7625250461289492,1.9289139313766812,1.8735106864968634,1.8514764358561937,1.7948619230367162,1.4931303412930481
44,1.1847912633385618,1.0587813422348624,1.2112154401082893,2.038328093297521,1.8603637983942103,2.1089990988134595,1.9548711207887177,2.1091714918718956,1.7625250461289492,1.9289139313766812,1.8735106864968634,1.8514764358561937,1.7948619230367162,1.4931303412930481
45,1.1847912633385618,1.0457232057405013,1.2112154401082893,2.038328093297521,1.8603637983942103,2.1089990988134595,1.9548711207887177,2.1091714918718956,1.7625250461289492,1.9289139313766812,1.8735106864968634,1.8514764358561937,1.7948619230367162,1.4931303412930481
46,1.1147513465657213,1.0455802399567153,1.1655571983400395,2.038328093297521,1.8603637983942103,2.1089990988134595,1.9548711207887177,2.1091714918718956,1.7625250461289492,1.9289139313766812,1.8735106864968634,1.8514764358561937,1.7948619230367162,1.4931303412930481
47,1.1147513465657213,1.0455802399567153,1.1583120195780798,2.038328093297521,1.8603637983942103,2.1089990988134595,1.9548711207887177,2.1091714918718956,1.7625250461289492,1.9289139313766812,1.8735106864968634,1.8514764358561937,1.7948619230367162,1.4931303412930481
48,1.1109110859354259,1.0455802399567153,1.1583120195780798,2.038328093297521,1.8603637983942103,2.1089990988134595,1.9548711207887177,2.1091714918718956,1.7625250461289492,1.9289139313766812,1.8735106864968634,1.8514764358561937,1.7948619230367162,1.4931303412930481
49,1.1099848761103146,1.0455802399567153,1.1583120195780798,2.038328093297521,1.8603637983942103,2.1089990988134595,1.9548711207887177,2.1091714918718956,1.7625250461289492,1.9289139313766812,1.8735106864968634,1.8514764358561937,1.7948619230367162,1.4931303412930481
50,1.1099848761103146,1.0455802399567153,1.1583120195780798,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,2.1091714918718956,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
51,1.098533604959151,1.0455802399567153,1.1370811442053714,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,2.1091714918718956,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
52,1.098533604959151,1.0455802399567153,1.1140666858470267,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,2.1091714918718956,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
53,1.0968291292507817,1.0455802399567153,1.1140666858470267,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,2.1091714918718956,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
54,1.091531725168389,1.0455802399567153,1.1140666858470267,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,2.1091714918718956,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
55,1.091531725168389,1.0455802399567153,1.1140666858470267,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,2.1091714918718956,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
56,1.091531725168389,1.0211943055010375,1.1131235529386803,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,2.1091714918718956,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
57,1.091531725168389,1.0211943055010375,1.0965529471849054,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,2.1091714918718956,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
58,1.091531725168389,1.0211943055010375,1.0965529471849054,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,2.1091714918718956,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
59,1.091531725168389,1.0211943055010375,1.0965529471849054,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,2.1091714918718956,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
60,1.091531725168389,1.0211943055010375,1.0965529471849054,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.7528453681996692,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
61,1.091531725168389,1.0211943055010375,1.0965529471849054,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.7528453681996692,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
62,1.091531725168389,1.0211043248341094,1.0965529471849054,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.7528453681996692,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
63,1.091531725168389,1.0211043248341094,1.0744113497104912,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.7528453681996692,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
64,1.091531725168389,1.0211043248341094,1.0744113497104912,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.7528453681996692,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
65,1.091531725168389,1.0211043248341094,1.0744113497104912,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.7528453681996692,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
66,1.091531725168389,1.0211043248341094,1.0560168912601968,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.7528453681996692,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
67,1.091531725168389,1.0211043248341094,1.0560168912601968,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.7528453681996692,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
68,1.091531725168389,0.9823626187243234,1.0560168912601968,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.7528453681996692,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
69,1.091531725168389,0.9823626187243234,1.0560168912601968,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.7528453681996692,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
70,1.091531725168389,0.9823626187243234,1.0560168912601968,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.7528453681996692,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
71,1.091531725168389,0.9823626187243234,1.0560168912601968,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.7528453681996692,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
72,1.0905264237272725,0.9823626187243234,1.0560168912601968,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.7528453681996692,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
73,1.0905264237272725,0.9810373330991033,1.0560168912601968,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.7528453681996692,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
74,1.0905264237272725,0.9810373330991033,1.0560168912601968,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.7528453681996692,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
75,1.0905264237272725,0.9810373330991033,1.0560168912601968,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.7528453681996692,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
76,1.0905264237272725,0.9810373330991033,1.0560168912601968,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.7528453681996692,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
77,1.0905264237272725,0.9810373330991033,1.0560168912601968,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.7528453681996692,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
78,1.0905264237272725,0.9810373330991033,1.0560168912601968,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.7528453681996692,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
79,1.0873325202392636,0.9810373330991033,1.0525533291155869,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.7528453681996692,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
80,1.0639184157233088,0.9810373330991033,1.0525533291155869,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.5973468110229962,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
81,1.0639184157233088,0.9810373330991033,1.0525533291155869,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.5973468110229962,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
82,1.0357160207887335,0.9810373330991033,0.9971245016673966,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.5973468110229962,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
83,1.0357160207887335,0.9810373330991033,0.9971245016673966,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.5973468110229962,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
84,1.0357160207887335,0.9810373330991033,0.9917879685663953,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.5973468110229962,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
85,1.0357160207887335,0.9810373330991033,0.9917879685663953,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.5973468110229962,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
86,1.0357160207887335,0.9810373330991033,0.9742067071680274,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.5973468110229962,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
87,1.0357160207887335,0.9810373330991033,0.9742067071680274,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.5973468110229962,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
88,1.0357160207887335,0.9810373330991033,0.9742067071680274,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.5973468110229962,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
89,1.0357160207887335,0.9810373330991033,0.9475148643928372,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.5973468110229962,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
90,1.0357160207887335,0.9810373330991033,0.8857406914766669,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.5973468110229962,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
91,1.0357160207887335,0.9810373330991033,0.8857406914766669,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.5973468110229962,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
92,1.0357160207887335,0.9810373330991033,0.8857406914766669,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.5973468110229962,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
93,1.0357160207887335,0.9810373330991033,0.8857406914766669,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.5973468110229962,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
94,1.0357160207887335,0.9810373330991033,0.8857406914766669,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.5973468110229962,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
95,1.0357160207887335,0.9810373330991033,0.8857406914766669,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.5973468110229962,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
96,1.0357160207887335,0.9810373330991033,0.8857406914766669,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.5973468110229962,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
97,1.0357160207887335,0.9749410408500991,0.882936044066144,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.5973468110229962,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
98,1.0357160207887335,0.9749410408500991,0.882936044066144,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.5973468110229962,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
99,1.0357160207887335,0.9749410408500991,0.882936044066144,1.9099029845340676,1.850960532385174,1.8546389979765787,1.9746182803203078,1.5973468110229962,1.8361686307778986,1.9289139313766812,1.7494058768529253,1.8205786541229356,3.5604861572580067,1.2607804031722933
100,1.0301402788739222,0.971449420052102,0.882936044066144,1.3472013414876143,1.693981339677883,1.7493619535778817,1.7001336458847514,1.5082993760092283,1.6203085061738458,1.7696471910732916,1.6347404693487027,1.8658485163764433,1.808965146231814,1.124184359798361
101,1.0301402788739222,0.971449420052102,0.882936044066144,1.3472013414876143,1.693981339677883,1.7493619535778817,1.7001336458847514,1.5082993760092283,1.6203085061738458,1.7696471910732916,1.6347404693487027,1.8658485163764433,1.808965146231814,1.124184359798361
102,1.0301402788739222,0.971449420052102,0.882936044066144,1.3472013414876143,1.693981339677883,1.7493619535778817,1.7001336458847514,1.5082993760092283,1.6203085061738458,1.7696471910732916,1.6347404693487027,1.8658485163764433,1.808965146231814,1.124184359798361
103,1.0301402788739222,0.971449420052102,0.882936044066144,1.3472013414876143,1.693981339677883,1.7493619535778817,1.7001336458847514,1.5082993760092283,1.6203085061738458,1.7696471910732916,1.6347404693487027,1.8658485163764433,1.808965146231814,1.124184359798361
104,1.0301402788739222,0.971449420052102,0.882936044066144,1.3472013414876143,1.693981339677883,1.7493619535778817,1.7001336458847514,1.5082993760092283,1.6203085061738458,1.7696471910732916,1.6347404693487027,1.8658485163764433,1.808965146231814,1.124184359798361
105,1.0301402788739222,0.971449420052102,0.882936044066144,1.3472013414876143,1.693981339677883,1.7493619535778817,1.7001336458847514,1.5082993760092283,1.6203085061738458,1.7696471910732916,1.6347404693487027,1.8658485163764433,1.808965146231814,1.124184359798361
106,1.0301402788739222,0.971449420052102,0.8773617731041515,1.3472013414876143,1.693981339677883,1.7493619535778817,1.7001336458847514,1.5082993760092283,1.6203085061738458,1.7696471910732916,1.6347404693487027,1.8658485163764433,1.808965146231814,1.124184359798361
107,1.0301402788739222,0.9602938790413976,0.8773617731041515,1.3472013414876143,1.693981339677883,1.7493619535778817,1.7001336458847514,1.5082993760092283,1.6203085061738458,1.7696471910732916,1.6347404693487027,1.8658485163764433,1.808965146231814,1.124184359798361
108,1.0301402788739222,0.9602938790413976,0.8773617731041515,1.3472013414876143,1.693981339677883,1.7493619535778817,1.7001336458847514,1.5082993760092283,1.6203085061738458,1.7696471910732916,1.6347404693487027,1.8658485163764433,1.808965146231814,1.124184359798361
